,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
444,Lak Si,13.8875,100.578889,Food Square,13.88570425224489,100.58105926009031,Restaurant
445,Lat Krabang,13.722317000000002,100.75966899999999,พิกุลทองจิ้มจุ่มเมี่ยงปลา,13.721965307166593,100.76155900955199,Restaurant
446,Lat Krabang,13.722317000000002,100.75966899999999,เม้งโภชนา,13.721365411175407,100.75750093612562,Asian Restaurant
447,Lat Krabang,13.722317000000002,100.75966899999999,All Season (ออลซีซัน ข้าวแกงใต้),13.721371062679427,100.75617630157761,Restaurant
448,Lat Krabang,13.722317000000002,100.75966899999999,ป.ประทีป ก๋วยเตี๋ยวเรือ,13.721917626100632,100.75517218334853,Noodle House
449,Lat Krabang,13.722317000000002,100.75966899999999,ไก่ย่างโคราช@ลาดกระบัง,13.721349412999187,100.75712301652983,Restaurant
450,Lat Krabang,13.722317000000002,100.75966899999999,Panini Residence,13.720768622955422,100.75662121442303,Accomodation
451,Lat Krabang,13.722317000000002,100.75966899999999,ก๋วยเตี๋ยวเรือยกพลขึ้นบก สาขา 4 (โกตุ๋ย 333),13.721900545038412,100.75641921971156,Noodle House
452,Lat Krabang,13.722317000000002,100.75966899999999,โจ๊กเปิดหม้อ สาขาลาดกระบัง,13.721800292866854,100.76123572736702,Asian Restaurant
453,Lat Phrao,13.803610999999998,100.6075,SP Badminton Court (เอสพีแบดมินตันคอร์ด),13.802695186428895,100.6088331596603,Sport
454,Lat Phrao,13.803610999999998,100.6075,ก๋วยเตี๋ยวเรือปู่พลอย,13.804145895737454,100.60720936797829,Noodle House
455,Lat Phrao,13.803610999999998,100.6075,Café I Am 「Café & Restaurant」,13.803310156080503,100.60755985683026,Café
456,Lat Phrao,13.803610999999998,100.6075,"ก๋วยเตี๋ยวเนื้อวัว ""นายเที๊ยบ"" รสเยี่ยม (เจ้าเก่าเสนานิคม 1)",13.804670809349265,100.60741268821667,Noodle House
457,Lat Phrao,13.803610999999998,100.6075,Ichiro Yaki Niku (อิจิโร่ ยากินิกุ),13.806879237268298,100.60897296124678,BBQ Joint
458,Lat Phrao,13.803610999999998,100.6075,Izakaya Taro,13.800075265199755,100.60672001483265,Japanese Restaurant
459,Lat Phrao,13.803610999999998,100.6075,ต้มเลือดหมูนายใช้,13.799180146097832,100.60678027143584,Asian Restaurant
460,Lat Phrao,13.803610999999998,100.6075,All World Coffee,13.801956194310216,100.60694145348367,Café
461,Lat Phrao,13.803610999999998,100.6075,Organic Supply,13.79983,100.60683,Household
462,Lat Phrao,13.803610999999998,100.6075,A Cup A Cake,13.799322,100.606674,Café
463,Lat Phrao,13.803610999999998,100.6075,ตลาดนัดผู้ใหญ่อ้วน เพ็งสุข,13.802651131373366,100.60691919241992,Restaurant
464,Lat Phrao,13.803610999999998,100.6075,Shabu Na-Mor (ชาบูหน้าหม้อ),13.801163772946106,100.6069398804121,Hotpot Restaurant
465,Lat Phrao,13.803610999999998,100.6075,Ristretto,13.799844271887228,100.60674290955659,Café
466,Lat Phrao,13.803610999999998,100.6075,แป๊ะผัดไทโบราณ ซ.ลาดพร้าว71,13.804428449741634,100.6072437333444,Asian Restaurant
467,Lat Phrao,13.803610999999998,100.6075,ลูกชิ้นหมูฮีโร่,13.80116674888989,100.606887162335,Noodle House
468,Lat Phrao,13.803610999999998,100.6075,ตลาดนัด(เขตลาดพร้าว),13.802755816456816,100.60714424614996,Household
469,Lat Phrao,13.803610999999998,100.6075,Larp Ped Jed-ed (ลาบเป็ด เจ็ด-เอ็ด),13.807808163937295,100.60849545905091,Restaurant
470,Lat Phrao,13.803610999999998,100.6075,7-Eleven (เซเว่น อีเลฟเว่น),13.80695964632883,100.60827154657586,Convenience Store
471,Lat Phrao,13.803610999999998,100.6075,Boxjourney,13.805669747501508,100.60758940983646,Culture
472,Lat Phrao,13.803610999999998,100.6075,ก๋วยเตี๋ยวเมืองพระรถ,13.806625817126308,100.60816901314641,Noodle House
473,Lat Phrao,13.803610999999998,100.6075,แซ่บแน่,13.804204746738273,100.60698581003236,Restaurant
474,Lat Phrao,13.803610999999998,100.6075,Ace of cups witch cafe,13.806403663153725,100.60801161179081,Café
475,Lat Phrao,13.803610999999998,100.6075,ป้ายรถเมลล์หน้าเขตลาดพร้าว,13.803925404063843,100.60704018055036,Infrastructure
476,Lat Phrao,13.803610999999998,100.6075,E-San Soi 4,13.8015733659,100.606950112,Restaurant
477,Lat Phrao,13.803610999999998,100.6075,โกปี้ กลางเมือง,13.801367108647629,100.60687485562931,Asian Restaurant
478,Lat Phrao,13.803610999999998,100.6075,ชอบกิน,13.801016,100.606713,Restaurant
479,Min Buri,13.813889000000001,100.748056,Baan Suan Cafe Sod Restaurant (บ้านสวนกาแฟสด),13.81654555084203,100.74724432775074,Restaurant
480,Min Buri,13.813889000000001,100.748056,7-11 ปตท.สุวินทวงศ์,13.815929187517783,100.74817564033181,Stores
481,Min Buri,13.813889000000001,100.748056,Baan Suan Massage (บ้านสวนนวดแผนไทย),13.81614143502241,100.74774176043584,Nightlife
482,Min Buri,13.813889000000001,100.748056,สามแยกราษฎร์อุทิศ,13.815306304297057,100.751473903656,Infrastructure
483,Min Buri,13.813889000000001,100.748056,สี่แยกมีนบุรี,13.816552464739075,100.7446187651644,Infrastructure
484,Nong Chok,13.855556,100.8625,สวนสาธารณะหนองจอก,13.853778270746403,100.85900157060668,Activities
485,Nong Chok,13.855556,100.8625,ตลาดหนองจอก,13.855703594038486,100.86625106580931,Household
486,Nong Chok,13.855556,100.8625,Tops super @ Nong chok,13.855995780003266,100.86416644304909,Infrastructure
487,Nong Chok,13.855556,100.8625,ก๋วยเตี๋ยวรสดี เนื้อตุ๋น-ไก่ตุ๋น,13.854345,100.862456,Restaurant
488,Nong Chok,13.855556,100.8625,ก๋วยเตี๋ยวต้มยำทะเล แยกเขตหนองจอก,13.854983463702734,100.8621548139062,Restaurant
489,Nong Chok,13.855556,100.8625,ต้มยำหัวปลาเก๋า,13.854204677534808,100.86209547077948,Asian Restaurant
490,Nong Chok,13.855556,100.8625,ทับทิมกรอบวัดสุทธิ แยกไฟแดงหนองจอก,13.855088335190832,100.86241667014848,Dessert Shop
491,Nong Chok,13.855556,100.8625,ส.พรชัยท่อไอเสีย,13.859354,100.864204,Commercial
492,Nong Chok,13.855556,100.8625,7-11 หนองจอก 2,13.85719955252889,100.86641626882589,Convenience Store
493,Nong Khaem,13.704722,100.348889,ตลาดเพชรเกษม 79,13.705574193616373,100.34980773925781,Household
494,Nong Khaem,13.704722,100.348889,หมูจุ่มสุวรรณ เพชรเกษม,13.706090160765134,100.34922205378626,Restaurant
495,Nong Khaem,13.704722,100.348889,Tester Caffe,13.707203,100.347953,Café
496,Nong Khaem,13.704722,100.348889,บ้านสวนมาสสาจ,13.70528,100.34564,Nightlife
497,Nong Khaem,13.704722,100.348889,ร้านข้าวเหนียวป้าหมุย ซอย79,13.701011354941595,100.35026368869178,Dessert Shop
498,Pathum Wan,13.744942000000002,100.5222,Tuay Tung Ice-cream (ถ้วยถังไอติม),13.743874,100.523219,Dessert Shop
499,Pathum Wan,13.744942000000002,100.5222,Somboon Seafood (สมบูรณ์โภชนา),13.745271185659467,100.52397612835738,Seafood Restaurant
500,Pathum Wan,13.744942000000002,100.5222,โจ๊กสามย่าน,13.74590813611278,100.52356330641393,Asian Restaurant
501,Pathum Wan,13.744942000000002,100.5222,ข้าวมันไก่เจ๊โบว์,13.743248,100.522832,Asian Restaurant
502,Pathum Wan,13.744942000000002,100.5222,Cubic Bangkok Hostel,13.74446964228069,100.52321119461081,Accomodation
503,Pathum Wan,13.744942000000002,100.5222,NapLab,13.74601176766807,100.52403115184235,Commercial
504,Pathum Wan,13.744942000000002,100.5222,ข้าวมันไก่ เจ็กเม้ง สีตบุตร,13.74257819486761,100.52121282313166,Asian Restaurant
505,Pathum Wan,13.744942000000002,100.5222,Jetts (เจ็ทส์),13.746278047174627,100.5242830068171,Sport
506,Pathum Wan,13.744942000000002,100.5222,MAI-IAM (ใหม่เอี่ยม),13.742721,100.52394,Restaurant
507,Pathum Wan,13.744942000000002,100.5222,Sweet Circle,13.74323217322472,100.52437831379342,Dessert Shop
508,Pathum Wan,13.744942000000002,100.5222,Jae Oh (เจ๊โอว),13.742356613220139,100.5225549838474,Chinese Restaurant
509,Pathum Wan,13.744942000000002,100.5222,Dice Cup,13.74292009715943,100.52465998389613,Café
510,Pathum Wan,13.744942000000002,100.5222,Jae' Keang (เจ๊เกียง),13.746137142456034,100.5236052710148,Asian Restaurant
511,Pathum Wan,13.744942000000002,100.5222,เต้าฮวยเจ๊หน่อย,13.746926,100.523859,Restaurant
512,Pathum Wan,13.744942000000002,100.5222,Song Satay (หมูสะเต๊ะ นายซ้ง),13.7458515,100.523544,Asian Restaurant
513,Pathum Wan,13.744942000000002,100.5222,Srikamin (ศรีขมิ้น),13.743366196191662,100.5243444442749,Restaurant
514,Pathum Wan,13.744942000000002,100.5222,Cheng Sim Ei (เช็งซิมอี๊),13.746352763094855,100.52366539027345,Dessert Shop
515,Pathum Wan,13.744942000000002,100.5222,ลูกชิ้นปลาบรรทัดทอง,13.74639998249521,100.52364699041351,Noodle House
516,Pathum Wan,13.744942000000002,100.5222,Sookdal Premium Korean BBQ,13.747106,100.523975,Asian Restaurant
517,Pathum Wan,13.744942000000002,100.5222,เกาเหลาเครื่องใน 3 หมู (ร้อยอาจารย์เจ้าเก่า),13.7413,100.523018,Noodle House
518,Pathum Wan,13.744942000000002,100.5222,Cheng Sim Ei (เซ็งซิมอี้),13.743017303513462,100.52436693207352,Dessert Shop
519,Pathum Wan,13.744942000000002,100.5222,ก๋วยเตี๋ยวเนื้อวัวน้ำใส,13.74258510378296,100.52127224122346,Noodle House
520,Pathum Wan,13.744942000000002,100.5222,Bar B Q Plaza (บาร์บีคิว พลาซ่า),13.748116443082742,100.52401220387718,BBQ Joint
521,Pathum Wan,13.744942000000002,100.5222,เจ๊ศรีเจ้าตำหรับยำผักกะเฉด,13.746734,100.52376,Seafood Restaurant
522,Pathum Wan,13.744942000000002,100.5222,Aeh Seafood (เอ๋ซีฟู้ด),13.740492,100.52238,Seafood Restaurant
523,Pathum Wan,13.744942000000002,100.5222,ยินดีข้าวมันไก่,13.746161546317914,100.52354980672646,Asian Restaurant
524,Pathum Wan,13.744942000000002,100.5222,Supachalasai Stadium (สนามศุภชลาศัย),13.745367147327528,100.52563190460205,Activities
525,Pathum Wan,13.744942000000002,100.5222,ครัวไฟหมุน,13.741101,100.52268,Seafood Restaurant
526,Pathum Wan,13.744942000000002,100.5222,Peng Kua Gai (เพ้งคั่วไก่),13.741286,100.52365,Noodle House
527,Pathum Wan,13.744942000000002,100.5222,Liang Seng Restaurant (เหลียงเซ้ง),13.747168778408545,100.52059987466811,Chinese Restaurant
528,Pathum Wan,13.744942000000002,100.5222,ฟู่ ก๋วยเตี๋ยวปลาพริกสด,13.74365936850645,100.52442414911792,Restaurant
529,Pathum Wan,13.744942000000002,100.5222,Fu Marn Lau (ฟุ หมาน เหลา),13.746698978841701,100.5194598521222,Chinese Restaurant
530,Pathum Wan,13.744942000000002,100.5222,ข้าวหมูแดงเลิศรสเจ๊โส่ย,13.741323,100.52327,Chinese Restaurant
531,Pathum Wan,13.744942000000002,100.5222,MK (เอ็มเค),13.747555491834339,100.5240057785865,Hotpot Restaurant
532,Pathum Wan,13.744942000000002,100.5222,Inaho (อินาโฮ),13.743378828072458,100.52549231662832,Japanese Restaurant
533,Pathum Wan,13.744942000000002,100.5222,Wip 168,13.748531243237677,100.5196227568934,Nightlife
534,Pathum Wan,13.744942000000002,100.5222,ShaBeeBee Roti-Cha (ฌาบีบี โรตี-ชา),13.743588350283694,100.52478603934316,Asian Restaurant
535,Pathum Wan,13.744942000000002,100.5222,ไทยรุ่งเรือง เย็นตาโฟ เจริญผล,13.748902755001117,100.52410413573047,Noodle House
536,Pathum Wan,13.744942000000002,100.5222,The Cockle,13.742266,100.524765,Seafood Restaurant
537,Pathum Wan,13.744942000000002,100.5222,ร้านลาบเป็ดยโส แยกจรัสเมือง,13.742803330821056,100.52011907438883,Restaurant
538,Pathum Wan,13.744942000000002,100.5222,Steak Lung Nhuad (สเต็กลุงหนวด),13.740535719768129,100.52259529805998,Western Restaurant
539,Pathum Wan,13.744942000000002,100.5222,Swensen's (สเวนเซ่นส์),13.747417188930811,100.52436972001375,Dessert Shop
540,Pathum Wan,13.744942000000002,100.5222,บะหมี่เกี๊ยวหมูแดงเจ้ศรี,13.741683472185768,100.52366486509437,Noodle House
541,Pathum Wan,13.744942000000002,100.5222,Patchworks,13.745816,100.524025,Dessert Shop
542,Pathum Wan,13.744942000000002,100.5222,รองเมืองเกาเหลา,13.746014,100.51824,Restaurant
543,Pathum Wan,13.744942000000002,100.5222,Tang Sui Heng Phochana (ตั้งซุ่ยเฮงโภชนา),13.746845625504385,100.5237056668073,Chinese Restaurant
544,Pathum Wan,13.744942000000002,100.5222,7-Eleven (เซเว่น อีเลฟเว่น),13.746466,100.523736,Convenience Store
545,Pathum Wan,13.744942000000002,100.5222,7-Eleven,13.744637,100.522529,Convenience Store
546,Pathum Wan,13.744942000000002,100.5222,Suanluang Square (สวนหลวงสแควร์),13.743047711900058,100.52478589891913,Infrastructure
547,Pathum Wan,13.744942000000002,100.5222,7-Eleven (เซเว่น อีเลฟเว่น),13.742777183288906,100.52001064539697,Convenience Store
548,Pathum Wan,13.744942000000002,100.5222,ข้าวมันไก่โบว์ (เจ๊ปุ๊ยเจ้าเก่า),13.741376,100.52369,Asian Restaurant
549,Pathum Wan,13.744942000000002,100.5222,7-Eleven,13.746502,100.524506,Convenience Store
550,Pathum Wan,13.744942000000002,100.5222,7-Eleven (เซเว่น อีเลฟเว่น),13.743146,100.524401,Convenience Store
551,Pathum Wan,13.744942000000002,100.5222,7-Eleven (เซเว่น อีเลฟเว่น),13.745262,100.519922,Convenience Store
552,Pathum Wan,13.744942000000002,100.5222,7-Eleven (เซเว่น อีเลฟเว่น),13.747219,100.52454,Convenience Store
553,Pathum Wan,13.744942000000002,100.5222,Hachiban Ramen (ฮะจิบัง ราเมน),13.747478273246683,100.52419431994444,Japanese Restaurant
554,Pathum Wan,13.744942000000002,100.5222,ส้มตำคนเหนือ,13.742130960768758,100.52389621060239,Restaurant
555,Pathum Wan,13.744942000000002,100.5222,Lavita (ลาวิต้า คาเฟ่),13.743049809993215,100.52472556221073,Café
556,Pathum Wan,13.744942000000002,100.5222,7-Eleven (เซเว่น อีเลฟเว่น),13.741147285912803,100.52405119489801,Convenience Store
557,Pathum Wan,13.744942000000002,100.5222,Stadium One (สเตเดียม วัน),13.74630917657784,100.52426414772722,Infrastructure
558,Pathum Wan,13.744942000000002,100.5222,Eaw Hua Suki Boran (เอี้ยวฮั้ว สุกี้โบราณ),13.743257427346348,100.52476926357254,Hotpot Restaurant
559,Pathum Wan,13.744942000000002,100.5222,Fuji (ฟูจิ),13.747536688955416,100.52400364521593,Japanese Restaurant
560,Pathum Wan,13.744942000000002,100.5222,Twin Towers Health Club,13.745627296682187,100.51930729124746,Sport
561,Pathum Wan,13.744942000000002,100.5222,Tesco Lotus (เทสโก้ โลตัส),13.74761560220832,100.52470350607187,Stores
562,Pathum Wan,13.744942000000002,100.5222,Tummour (ตำมั่ว),13.747393436490821,100.52452164575445,Restaurant
563,Pathum Wan,13.744942000000002,100.5222,KLOM Dessert House,13.746810797397517,100.52458623291312,Dessert Shop
564,Pathum Wan,13.744942000000002,100.5222,FBT (เอฟ บี ที),13.744123276396722,100.52325374739111,Stores
565,Pathum Wan,13.744942000000002,100.5222,The Twin Towers Hotel,13.74568113634611,100.51997996777186,Accomodation
566,Pathum Wan,13.744942000000002,100.5222,7-Eleven (เซเว่น อีเลฟเว่น),13.742554323957512,100.52112857571782,Convenience Store
567,Pathum Wan,13.744942000000002,100.5222,Yakimono:iZakaya,13.743143191437499,100.525011572778,Japanese Restaurant
568,Pathum Wan,13.744942000000002,100.5222,Chokdee Dimsum (โชคดีติ่มซำ),13.743789667035104,100.52372786814107,Chinese Restaurant
569,Pathum Wan,13.744942000000002,100.5222,เฮงยอดผัก,13.743185525792615,100.52433917423949,Noodle House
570,Pathum Wan,13.744942000000002,100.5222,หลังสนามศุภฯ,13.744218494915577,100.52365437695686,Stores
571,Pathum Wan,13.744942000000002,100.5222,น้ำใบบัวบก ซอยไปรษณีย์รองเมือง,13.74447966726635,100.52267117260998,Restaurant
572,Pathum Wan,13.744942000000002,100.5222,Khaw Tom Heng Rim Nuun (ข้าวต้มแห้งริมหนน),13.740612498370375,100.52259962045021,Restaurant
573,Pathum Wan,13.744942000000002,100.5222,Go Rotee Chachuk (โก โรตีชาชัก),13.741306831398783,100.52265115739152,Asian Restaurant
574,Pathum Wan,13.744942000000002,100.5222,Itti Homemade Icecream,13.746903,100.523811,Dessert Shop
575,Pathum Wan,13.744942000000002,100.5222,BMTA Bus 15 (รถเมล์ สาย 15),13.748064398462692,100.51985843754028,Infrastructure
576,Pathum Wan,13.744942000000002,100.5222,Aiyaki อัยย์ยากิ - สยามไนท์บาร์ซาร์,13.742901,100.525809,Japanese Restaurant
577,Pathum Wan,13.744942000000002,100.5222,อร่อยกว่า,13.740855528262715,100.52262173803294,Restaurant
578,Pathum Wan,13.744942000000002,100.5222,ร้านเช่าวีดีโอ นิวหนวด,13.749131,100.521007,Stores
579,Phasi Charoen,13.714722,100.43722199999999,Swensen's (สเวนเซ่นส์),13.712522547970345,100.43523705578961,Dessert Shop
580,Phasi Charoen,13.714722,100.43722199999999,Nikuya Japanese BBQ Buffet (นิกุยะ แจเปนนิส บาร์บีคิว บุฟเฟ่ต์),13.712096141317812,100.4343631456712,BBQ Joint
581,Phasi Charoen,13.714722,100.43722199999999,ราดหน้ายอดผัก นายเคี้ยง,13.713037722532237,100.4363837147155,Noodle House
582,Phasi Charoen,13.714722,100.43722199999999,Starbucks (สตาร์บัคส์),13.712389791511873,100.43342217660096,Café
583,Phasi Charoen,13.714722,100.43722199999999,B2S (บีทูเอส),13.711820918267225,100.43511679006991,Activities
584,Phasi Charoen,13.714722,100.43722199999999,Café Amazon (คาเฟ่ อเมซอน),13.712159426434171,100.43426865436206,Café
585,Phasi Charoen,13.714722,100.43722199999999,McDonald's (แมคโดนัลด์),13.712368082086988,100.43425609010902,Western Restaurant
586,Phasi Charoen,13.714722,100.43722199999999,Bar B Q Plaza (บาร์บีคิว พลาซา),13.712143887166416,100.43424379469376,BBQ Joint
587,Phasi Charoen,13.714722,100.43722199999999,The Pizza Company (เดอะ พิซซ่า คอมปะนี),13.712613673398879,100.43517563272319,Western Restaurant
588,Phasi Charoen,13.714722,100.43722199999999,Santa Fé Steak (ซานตา เฟ่ สเต็ก),13.712163232458828,100.43436307318014,Western Restaurant
589,Phasi Charoen,13.714722,100.43722199999999,Seacon Bangkae (ซีคอน บางแค),13.712118841858622,100.43419862591597,Infrastructure
590,Phasi Charoen,13.714722,100.43722199999999,Narai Pizzeria (นารายณ์พิซเซอเรีย),13.712134864185282,100.43424999283212,Western Restaurant
591,Phasi Charoen,13.714722,100.43722199999999,Fuji (ฟูจิ),13.712168698708101,100.43399162598843,Japanese Restaurant
592,Phasi Charoen,13.714722,100.43722199999999,Yayoi (ยาโยอิ),13.712117127586389,100.43412492302878,Japanese Restaurant
593,Phasi Charoen,13.714722,100.43722199999999,Oishi Buffet (โออิชิ บุฟเฟต์),13.712260673912406,100.43363262374784,Japanese Restaurant
594,Phasi Charoen,13.714722,100.43722199999999,Sukiya (สุคิยะ),13.712250953456817,100.43430625401241,Japanese Restaurant
595,Phasi Charoen,13.714722,100.43722199999999,MK (เอ็มเค),13.71213540201725,100.4341729929701,Hotpot Restaurant
596,Phasi Charoen,13.714722,100.43722199999999,UNIQLO (ยูนิโคล่),13.712352653014161,100.43359334278642,Stores
597,Phasi Charoen,13.714722,100.43722199999999,Hachiban Ramen (ฮะจิบัง ราเมน),13.712208245262739,100.43425628531887,Japanese Restaurant
598,Phasi Charoen,13.714722,100.43722199999999,Sizzler,13.712091,100.434228,Western Restaurant
599,Phasi Charoen,13.714722,100.43722199999999,Season Fashion Mall (ซีซัน แฟชัน มอลล์),13.71234041709435,100.43342227414473,Stores
600,Phasi Charoen,13.714722,100.43722199999999,KFC (เคเอฟซี),13.712673430615345,100.43513862676055,Western Restaurant
601,Phasi Charoen,13.714722,100.43722199999999,Miyabi (มิยาบิ),13.71216074118911,100.43433636002865,BBQ Joint
602,Phasi Charoen,13.714722,100.43722199999999,Chester's (เชสเตอร์),13.712606536773503,100.4351424657269,Western Restaurant
603,Phasi Charoen,13.714722,100.43722199999999,Food Court (ศูนย์อาหาร),13.712443359264455,100.43342299433291,Restaurant
604,Phasi Charoen,13.714722,100.43722199999999,Shabushi (ชาบูชิ),13.71218686442155,100.43374481644356,Japanese Restaurant
605,Phasi Charoen,13.714722,100.43722199999999,หัวปลาช่องนนทรี จูเนียร์ (HPC Junior),13.712137712110906,100.43396069120642,Seafood Restaurant
606,Phasi Charoen,13.714722,100.43722199999999,Hot Pot Inter Buffet (ฮอท พอท อินเตอร์ บุฟเฟ่ต์),13.712192932962475,100.43420997417573,Hotpot Restaurant
607,Phasi Charoen,13.714722,100.43722199999999,7-Eleven (เซเว่น อีเลฟเว่น),13.71667222844187,100.43638264131671,Convenience Store
608,Phasi Charoen,13.714722,100.43722199999999,True Shop (ทรูช็อป),13.712484919968386,100.43327724459756,Stores
609,Phasi Charoen,13.714722,100.43722199999999,Tesco Lotus Express (เทสโก้ โลตัส เอ็กซ์เพรส),13.713226927565783,100.43917584303469,Convenience Store
610,Phasi Charoen,13.714722,100.43722199999999,กล้วยตานี @ เพชรเกษม50,13.713571809216022,100.43986729718658,Activities
611,Phasi Charoen,13.714722,100.43722199999999,Daiso (ไดโซ),13.712300294901825,100.43357003586341,Stores
612,Phasi Charoen,13.714722,100.43722199999999,Moshi Shabu (โมชิชาบู),13.712258068177878,100.43357642933721,Japanese Restaurant
613,Phasi Charoen,13.714722,100.43722199999999,"Billion Coffee, PTT NGV Phet Kasem 50",13.714508626757786,100.44087156139315,Café
614,Phasi Charoen,13.714722,100.43722199999999,KARMART,13.715991659018295,100.43365250744087,Stores
615,Phasi Charoen,13.714722,100.43722199999999,Dairy Farm (แดรี่ฟาร์ม),13.71239480559666,100.43412454595716,Dessert Shop
616,Phasi Charoen,13.714722,100.43722199999999,Bake A Wish,13.7118698090109,100.4338788986206,Household
617,Phaya Thai,13.78,100.542778,O'glee (โอ-กลี),13.779879856940228,100.543728791251,Nightlife
618,Phaya Thai,13.78,100.542778,ส้มตำป้าแต๋ม,13.781047,100.54421,Restaurant
619,Phaya Thai,13.78,100.542778,Coffee No.9,13.780003,100.543816,Café
620,Phaya Thai,13.78,100.542778,After You (อาฟเตอร์ ยู),13.77999876544858,100.54492213343204,Household
621,Phaya Thai,13.78,100.542778,Greyhound Café (เกรฮาวด์ คาเฟ่),13.780069361885667,100.5449878151355,Restaurant
622,Phaya Thai,13.78,100.542778,Sousaku (โซซาคุ),13.780214715092207,100.54046559336929,Japanese Restaurant
623,Phaya Thai,13.78,100.542778,Hero Izakaya,13.781721,100.543566,Japanese Restaurant
624,Phaya Thai,13.78,100.542778,Lay Lao (เลลาว),13.781809381951348,100.54385474869142,Restaurant
625,Phaya Thai,13.78,100.542778,Aribica,13.78049,100.54404,Café
626,Phaya Thai,13.78,100.542778,BonChon Chicken (บอนชอน ชิคเก้น),13.780029845545505,100.54491444324574,Western Restaurant
627,Phaya Thai,13.78,100.542778,Starbucks (สตาร์บัคส์),13.779956693804914,100.54481946826915,Café
628,Phaya Thai,13.78,100.542778,รสเด็ด,13.777522865443753,100.54379106346101,Noodle House
629,Phaya Thai,13.78,100.542778,Villa Market (วิลล่า มาร์เก็ท),13.780019932902654,100.54499555086494,Household
630,Phaya Thai,13.78,100.542778,Kaizen (ไคเซน),13.781099792777807,100.54471630456672,Japanese Restaurant
631,Phaya Thai,13.78,100.542778,Sis & me,13.780388,100.544014,Household
632,Phaya Thai,13.78,100.542778,Thanee (ธานี),13.777743412695123,100.54388341166944,Asian Restaurant
633,Phaya Thai,13.78,100.542778,Starbucks (สตาร์บัคส์),13.778007845404098,100.54381738465321,Café
634,Phaya Thai,13.78,100.542778,Seiniku-ten (เซนิกุ-เทน),13.782797666230513,100.54379208707812,Japanese Restaurant
635,Phaya Thai,13.78,100.542778,Ongtong Khaosoi (อองตองข้าวซอย),13.781146842865734,100.54457768562625,Restaurant
636,Phaya Thai,13.78,100.542778,La Villa (ลา วิลล่า),13.780015980392305,100.5448823257377,Infrastructure
637,Phaya Thai,13.78,100.542778,ลาบ-ส้มตำน้องแม็ก,13.780745474736165,100.54434141240941,Restaurant
638,Phaya Thai,13.78,100.542778,Kinniku Gyudon (คินนิคุ กิวด้ง),13.780015801727917,100.54497961518298,Japanese Restaurant
639,Phaya Thai,13.78,100.542778,Baan Aree (บ้านอารีย์),13.7786578838486,100.54345413673502,Restaurant
640,Phaya Thai,13.78,100.542778,The Yard (บ้านญาติ โฮสเทล),13.776261438263981,100.54174442102409,Accomodation
641,Phaya Thai,13.78,100.542778,O&B,13.783376333999318,100.54196723316085,Stores
642,Phaya Thai,13.78,100.542778,Tum Rap Chan Moo Liang Noodle (ตำรับจันท์ ก๋วยเตี๋ยวหมูเลียง),13.779272902384792,100.54180984808133,Noodle House
643,Phaya Thai,13.78,100.542778,HOBS Away,13.780084153534853,100.54502389682943,Nightlife
644,Phaya Thai,13.78,100.542778,Tai-Ryo Sushi Shabu Suki,13.778006,100.542341,Japanese Restaurant
645,Phaya Thai,13.78,100.542778,Shinsei (ชินเซ) 真正 (ชินเซ),13.781947899873286,100.54363796022065,Japanese Restaurant
646,Phaya Thai,13.78,100.542778,Hanazen (ฮานะเซน),13.779563343964318,100.538590870639,Japanese Restaurant
647,Phaya Thai,13.78,100.542778,A-ONE Ari,13.779906172950763,100.54394927637041,Restaurant
648,Phaya Thai,13.78,100.542778,Kenshin Izakaya (เคนชิน อิซากายะ),13.779498,100.54472,Japanese Restaurant
649,Phaya Thai,13.78,100.542778,Frank Cake Bar,13.78036262376105,100.54413728626808,Dessert Shop
650,Phaya Thai,13.78,100.542778,Kasa (คาซะ),13.781505801642473,100.5438560436415,Japanese Restaurant
651,Phaya Thai,13.78,100.542778,Baan Puengchom (บ้านพึงชม),13.783079601943875,100.54399109530897,Restaurant
652,Phaya Thai,13.78,100.542778,Yuu (ยู),13.780016748317308,100.54502818825043,BBQ Joint
653,Phaya Thai,13.78,100.542778,Chakran Sauna (ฉกรรจ์),13.781663164478305,100.54129113594963,Nightlife
654,Phaya Thai,13.78,100.542778,Body Tunes,13.779980796146654,100.54486286164821,Nightlife
655,Phaya Thai,13.78,100.542778,Bangkok Espresso Bar,13.780211566153698,100.5442924055835,Café
656,Phaya Thai,13.78,100.542778,PaperButter and The Burger,13.776032,100.54191,Western Restaurant
657,Phaya Thai,13.78,100.542778,Kinlenn Eatery & Play (กินเล่น),13.779320132880512,100.54464340209961,Restaurant
658,Phaya Thai,13.78,100.542778,BTS Ari (N5) (BTS อารีย์),13.780016847852536,100.54482147230016,Infrastructure
659,Phaya Thai,13.78,100.542778,Lhao-Lhao (เหลา เหลา),13.78225,100.545447,Seafood Restaurant
660,Phaya Thai,13.78,100.542778,SHAMBAALA ตำตำ,13.781875024647979,100.54370616043843,Restaurant
661,Phaya Thai,13.78,100.542778,Ori​ Izakaya​ &​ Sushi​ Bar (โอริ อิซากายะ & ซูชิบาร์),13.783363,100.542145,Japanese Restaurant
662,Phaya Thai,13.78,100.542778,Kyo Roll En (เกียวโรลเอ็น),13.780046075410816,100.54483056523847,Dessert Shop
